COMPLEXID,SEGMENTID,the_geom,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
0,77243,-73.90556741315281 40.81901640660901,N,2,1011545,2,2004690,2,03/14/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,20027701,2008857,PS 017
0,77243,-73.90567389782677 40.818739067794034,,2,1011546,2,2004690,2,03/14/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,2008857,MS 296
0,108629,-73.97239086829956 40.582655480669494,,2,1013524,3,3196292,3,06/12/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5132710,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES
0,24147,-73.9928632618287 40.715351613932384,,2,9269,6,1003898,1,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,EMS,,1004481,ENG 9 FDNY\ELDRDGE
0,77243,-73.90563767967588 40.81883358777347,,2,1011547,2,2004690,2,03/14/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,2008857,MS 298
0,47534,-73.89499352647219 40.66708758253925,,2,1012745,3,3084440,3,04/20/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3113875,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY
0,77224,-73.90367804650985 40.81522089216008,,1,13265,6,2094318,2,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,EMS,,2009341,E073
0,86029,-73.86676654328207 40.84634405284524,,1,10264,6,2043470,2,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,EMS,,2047684,LAD 41 FD\RHINLNDR
0,47534,-73.89494515210707 40.66691654467757,,2,1012747,3,3084440,3,04/20/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3113875,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL
0,47534,-73.89492982777246 40.66685767104358,,2,1012748,3,3084440,3,04/20/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3113875,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL
0,43051,-73.93699155919388 40.662125960166975,,2,1013985,10,3107129,3,06/19/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3144211,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL
0,43051,-73.93655486425793 40.661965002927275,,2,1013986,13,3107129,3,06/19/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3144211,MAHALIA JACKSON CAMPUS
0,47534,-73.89496312968636 40.66699226098568,,2,1012746,3,3084440,3,04/20/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3113875,HIGH SCHOOL FOR CIVIL RIGHTS
0,94362,-73.8270864743762 40.83334702172381,,2,10228,6,2076433,2,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,EMS,,2086253,L050
0,29800,-73.94758084222357 40.68478478650756,,2,1014044,3,3051641,3,06/20/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3064869,BROOKLYN ACADEMY HIGH SCHOOL
0,217898,-73.95780832522047 40.649317788879046,,1,1014184,13,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,ERASMUS HALL CAMPUS
0,217898,-73.95816072780457 40.64936761756574,,1,1014185,12,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION A COLLEGE BOARD SCHOOL
0,33235,-73.98210570853159 40.7243134470099,,1,1294,1,0,1,05/14/2009 12:00:00 AM +0000,04/26/2013 12:00:00 AM +0000,4,DPR,,0,6TH & B GARDEN
0,217898,-73.95817631227516 40.649457256226405,,1,1014186,3,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,ACADEMY OF HOSPITALITY AND TOURISM
0,217898,-73.95818377012135 40.64957782301098,,1,1014187,3,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS
0,217898,-73.9581919253314 40.649658244910654,,1,1014188,3,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS
0,217898,-73.95818835310368 40.64973573147139,,1,1014189,12,3336215,3,06/21/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3155941,SCIENCE TECHNOLOGY & RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS
0,229188,-74.07473676667135 40.63752421879459,N,1,19929,10,5106798,5,12/15/2008 12:00:00 AM +0000,08/15/2013 12:00:00 AM +0000,4,DCP,51117502,5143924,TOMPKINSVILLE SWIMMING POOL
0,72167,-73.91169950188169 40.83928465799708,,2,1014735,13,2007806,2,07/16/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,2014383,WILLIAMS HOWARD TAFT HS HISTORICAL
0,77356,-73.90142078990303 40.825330913061556,N,1,15842,9,0,2,05/14/2009 12:00:00 AM +0000,07/11/2013 12:00:00 AM +0000,4,DoITT,21279501,0,BASIL BEHAGEN PLGD
0,72167,-73.91132107676736 40.839940112899725,,2,1014736,3,2007806,2,07/16/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,2014383,CLAREMONT INTERNATIONAL HS
0,43051,-73.93673627564263 40.662150509332875,,2,1014827,2,3107129,3,07/19/2012 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3144211,NEW HEIGHTS MIDDLE SCHOOL
0,21728,-74.00489701135866 40.67791479850443,,1,1022424,13,3008342,3,09/30/2013 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3010798,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP HISTORICAL
0,164916,-73.97980150443288 40.78226375428705,,2,12651,3,1030885,1,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,EMS,,1063610,L025
0,113417,-73.88786489991658 40.766058441986,,2,15680,1,0,4,05/14/2009 12:00:00 AM +0000,05/11/2011 12:00:00 AM +0000,4,DPR,,0,LAGUARDIA LANDING LIGHTS 81 ST & 23 AV
0,36272,-73.966751502589 40.76201377750364,,1,13747,2,1041904,1,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,7,NYPD,,1033836,BLOOMINGDALES 59 ST STORE
0,131325,-73.86414447807954 40.854891113566836,,,6006,2,2049427,2,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,DoITT,,2054621,VAN NEST LIBRARY
0,285284,-73.98822228821261 40.694632726467084,,1,1023087,13,3331741,3,10/30/2013 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,5130485,ADAMS STREET EDUCATIONAL CAMPUS
0,64887,-73.74605916029742 40.6982346102832,,1,1023689,3,4238003,4,12/11/2013 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,265035,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS
0,72167,-73.9111226451475 40.83988430356057,,2,1024004,12,2007806,2,12/27/2013 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,2014383,NEW DIRECTIONS SECONDARY SCHOOL
0,171958,-73.74623652541945 40.698186830652595,N,1,1025310,3,4238003,4,10/02/2014 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,40045001,265035,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE & INFORMATION TECHNOLOGY
0,131338,-73.8617609983026 40.8749699724673,N,2,1025513,13,2057045,2,11/20/2014 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,20054201,2063215,EVANDER CHILDS EDUCATIONAL CAMPUS
0,152858,-74.0778638563019 40.62625652271903,,1,5448,2,5013792,5,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,NYPD,,5016721,STAPLETON LIBRARY
0,71730,-73.92052212099159 40.82654238506301,,1,1878,2,2002704,2,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,8,NYPD,,2004938,BRONX CRIMINAL COURT
0,307626,-73.95719518671271 40.8196494770411,,2,1026348,15,1059942,1,06/08/2015 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,OTHER,,5129629,KIPP STAR HARLEM COLLEGE PREP ELEMENTARY
0,307626,-73.95726730864246 40.819666778062974,N,2,1026375,2,1059942,1,06/11/2015 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,10076001,5129629,KIPP INFINITY CHARTER MIDDLE SCHOOL
0,261529,-73.96721606597154 40.796380840918566,,2,15009,4,1055910,1,05/14/2009 12:00:00 AM +0000,08/14/2014 12:00:00 AM +0000,11,DoITT,,5151871,BC11
0,71730,-73.92047661627042 40.826625990139945,,1,10259,10,2002704,2,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,11,EMS,,2004938,BRONX CENTRAL BOOKING
0,32071,-74.00046541637883 40.71656055932371,,2,10030,11,1088394,1,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,11,NYPD,,1002657,HOUSE OF DETENTION
0,31922,-74.00572802649096 40.728253759602346,,1,10038,11,1009755,1,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,11,EMS,,1012262,IMMIGRATN DET FAC
0,9003173,-73.90065116985922 40.8368270234332,,1,10052,11,2009646,2,05/14/2009 12:00:00 AM +0000,08/27/2014 12:00:00 AM +0000,11,FDNY,,2017328,FULTON CORRECTIONAL CNTR
0,218398,-74.10113606195122 40.59042650254637,,2,5861,2,5022895,5,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,FDNY,,5028121,DONGAN HILLS LIBRARY
0,77519,-73.89413216556238 40.81867008674078,,1,11662,2,2005755,2,05/14/2009 12:00:00 AM +0000,04/05/2013 12:00:00 AM +0000,3,DoITT,,2011129,HUNT'S POINT LIBRARY
0,80032,-73.89318701082675 40.8609920694893,,2,15603,1,2011069,2,05/14/2009 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,9,EMS,,0,OL MERCY CHURCH
0,38634,-73.95225552980949 40.80956276768087,,1,4194,1,1059275,1,05/14/2009 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,9,NYPD,,1050070,SOUL SAVING CHRIST CRUSADE
0,43929,-73.91363791104675 40.68172415310879,N,1,512,9,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,31245001,0,MARION HOPKINSON PLAYGROUND
0,79186,-73.88143967884815 40.84375747478906,N,2,666,9,0,2,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,21323001,0,VIDALIA PARK
482,113698,-73.8978368363143 40.89322608480828,X,2,9319,5,2109452,2,05/14/2009 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,DCP,24892504,9100074,PHORZHEIMER HALL
70,57943,-73.77333042262593 40.59634181317722,X,2,18569,3,4302142,4,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,1,DCP,41011002,337113,BEACH 41 ST HOUSES BLDG 1
70,57944,-73.77208655701072 40.59716548525183,X,2,18572,3,4463046,4,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,1,DCP,41011005,337085,BEACH 41 ST HOUSES BLDG 4
0,293785,-73.94594636874771 40.78337248353056,,2,14474,12,1050338,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,2,DOE,,1039215,LIFE SCIENCES SECONDARY SCHOOL
116,9002230,-74.00160263914394 40.74941027372378,G,1,7891,3,0,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,1,NYCHA,11495504,0,CHELSEA ADDITION
453,303586,-73.83505161507894 40.729811586579444,X,2,17343,9,0,4,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,41323550,0,FMCP TRIASSIC PG
3198,19397,-74.01265935810468 40.612795588300514,X,2,17449,9,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,31216004,0,DYKER PLAYGROUND
0,37526,-73.95988646031205 40.77219465540983,,1,1008505,6,1043148,1,09/26/2011 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,1034657,ST JEAN BAPTISTE HIGH SCHOOL
0,173036,-73.94053819069568 40.81009736547692,,2,1008665,4,1081377,1,10/04/2011 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,5127213,FELLOWSHIP OF LEARNING SCHOOL
116,9002317,-74.00156389477165 40.749635165668664,X,2,4301,7,1012827,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,11495505,1016111,CHELSEA PROJECTS COMMUNITY CTR
0,277423,-73.97753512984427 40.741557279376195,,1,12853,17,1081677,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,2,FDNY,,1022715,CHURCHILL SCHOOL
0,79297,-73.88099432350542 40.84381997981811,,1,6702,1,0,2,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DPR,,0,KRYSTAL COMMUNITY GARDEN
3198,19397,-74.01322787124418 40.61276553342183,X,2,3399,8,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,EMS,31216006,0,DYKER BEACH PARK HANDBALL CTS
0,70248,-73.9141460111337 40.82152010176936,N,1,1022189,12,0,2,09/04/2013 12:00:00 AM +0000,10/07/2019 12:00:00 AM +0000,4,OTHER,20083801,0,LATINOS UNIDOS GARDEN
3198,19398,-74.01206293064473 40.612679186330965,,2,3395,1,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,EMS,,0,DYCKER PK BKTBL CT
0,109339,-73.96008968662402 40.73589032476785,N,1,17197,9,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,30018601,0,NEWTOWN TERMINAL PLGD
0,88954,-73.86175949538128 40.88027108201408,N,1,17013,9,0,2,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,21283501,0,A HAYWOOD PLGD
0,19156,-73.98629292401509 40.5903648127782,,2,15954,1,3186929,3,05/14/2009 12:00:00 AM +0000,03/10/2011 12:00:00 AM +0000,9,NYPD,,3236462,MOST PRECIOUS BLOOD CHURCH
0,179248,-73.82766257495535 40.76502653198744,,1,11281,3,4113172,4,05/14/2009 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,126255,FLUSHING HIGH SCHOOL
393,38659,-73.95061854135221 40.815712693972785,X,1,1010244,7,1088609,1,01/25/2012 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,11538523,9117914,CITY COLL SCIENCE RESEARCH CTR
0,66108,-73.93668762371746 40.74167525041098,N,1,12201,12,4003540,4,05/14/2009 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,41302501,4474,R WAGNER JR SCHOOL
0,52139,-73.83706301573648 40.67881651232267,N,2,11760,3,4202849,4,05/14/2009 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,40041901,5173770,JOHN ADAMS HS
0,59184,-73.7833314355958 40.675009653880494,,2,11785,3,4265978,4,05/14/2009 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,294697,AUGUST MARTIN HIGH SCHOOL
0,59184,-73.783117673777 40.675101566409765,,2,1023684,3,4265978,4,12/11/2013 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,294697,VOYAGES PREPARATORY HIGH SCHOOL SOUTH QUEENS
0,179248,-73.82764890143213 40.76509777125557,,1,1023687,3,4113172,4,12/11/2013 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,126255,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES
0,179248,-73.8276758712974 40.76495671629187,,1,1023688,3,4113172,4,12/11/2013 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,126255,VERITAS ACADEMY HIGH SCHOOL
0,59184,-73.78322809763795 40.67505079297716,,2,1027392,3,4265978,4,02/18/2016 12:00:00 AM +0000,10/10/2019 12:00:00 AM +0000,2,DOE,,294697,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH & SCIENCE IV
538,270170,-73.7866449846525 40.68458208692242,,2,988,9,0,4,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,,0,157 ST PLAYGROUND
0,179248,-73.82763836464638 40.76516140953113,,1,1034348,13,4113172,4,10/10/2019 12:00:00 AM +0000,,2,OTHER,,126255,FLUSHING EVENING HIGH SCHOOL M/W
444,300122,-73.96266661067745 40.793751708864676,X,2,1581,9,0,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,11419074,0,TARR FAMILY PLGD
130,9005184,-73.93901847102946 40.71871964221534,X,2,821,9,0,3,05/14/2009 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,4,DoITT,31341501,0,FROST PLAYGROUND
0,24201,-73.98799693140943 40.69276875672539,,1,1011785,16,3000261,3,03/21/2012 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,3000602,BROOKLYN FRIENDS LOWER SCHOOL
0,8538,-74.1492863982771 40.61001274229811,N,1,16356,1,0,5,05/14/2009 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,4,DPR,51164001,0,A GAETA PARK
0,9006056,-73.9419573271868 40.79723970971902,N,2,475,9,0,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,11197001,0,JAMES W JOHNSON PG
0,49867,-73.85228614084468 40.57391038421925,,1,1020264,16,4306262,4,05/21/2013 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,342939,YESHIVA OF BELLE HARBOR
0,87438,-73.83462669694785 40.85289938417044,N,2,492,9,0,2,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,21249001,0,COLUCCI PLAYGROUND
0,262988,-73.92550350174156 40.823332915765675,N,2,1320,1,0,2,05/14/2009 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,4,DPR,21203001,0,SIGEL PARK
0,9009444,-73.88472386764424 40.64469395805639,N,2,247,1,0,3,05/14/2009 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,4,DPR,31328501,0,FRESH CRK PRESERVE
0,21383,-73.98283823494994 40.64157596123473,,1,1020926,16,3389661,3,07/10/2013 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,5144093,GAN YISROEL SCHOOL
0,52139,-73.83762494275882 40.67995753651343,,1,1034349,1,4438647,4,10/10/2019 12:00:00 AM +0000,,9,OTHER,,10173750,CALVARY ASSEMBLY OF GOD
0,48784,-73.9020610486226 40.711735188982935,,2,1025568,4,4437746,4,12/08/2014 12:00:00 AM +0000,07/16/2015 12:00:00 AM +0000,2,OTHER,,5159029,NOTRE DAME CATHOLIC ACADEMY OF RIDGEWOOD
0,79790,-73.9001685167335 40.86443456814058,,1,1003944,7,2014382,2,04/01/2011 12:00:00 AM +0000,02/09/2016 12:00:00 AM +0000,2,OTHER,,2025615,MONROE COLLEGE
0,313920,-73.96662521815053 40.80185664098913,,2,1032044,4,1056651,1,06/06/2018 12:00:00 AM +0000,,7,OTHER,,1047074,MORNINGSIDE INN HOTEL
0,32299,-74.00397602514688 40.742301895694915,,2,1032045,4,1013044,1,06/06/2018 12:00:00 AM +0000,,7,OTHER,,1016368,MARITIME HOTEL
0,165474,-73.97123746342909 40.76251014204165,,2,1032048,2,1077862,1,06/07/2018 12:00:00 AM +0000,,7,OTHER,,1031091,KITON STORE FOUR SEASONS
152,9002511,-74.00214265831991 40.748712899081305,,2,1018644,2,1083579,1,02/11/2013 12:00:00 AM +0000,02/09/2016 12:00:00 AM +0000,5,OTHER,,5143879,HUDSON GUILD EDUCATION CENTER
0,150927,-73.93408802230545 40.583784621538825,,2,1032049,5,3248044,3,06/07/2018 12:00:00 AM +0000,,5,OTHER,,3308362,BAY FAMILY CENTER
3352,142038,-73.947737236882 40.839959811841844,,1,1032050,9,0,1,06/08/2018 12:00:00 AM +0000,,4,OTHER,,0,FORT WASHINGTON PARK DISCOVERY PLAYGROUND
3352,242249,-73.94628535753037 40.84802962568108,,1,1032051,8,0,1,06/08/2018 12:00:00 AM +0000,,4,OTHER,,0,FORT WASHINGTON PARK TENNIS COURTS
3352,106265,-73.94545804332196 40.84091556063927,,1,1032052,1,0,1,06/08/2018 12:00:00 AM +0000,,4,OTHER,,0,FORT WASHINGTON PARK ROCKY RUN
513,292423,-73.97753523184659 40.702432068940524,,1,1032053,6,3335126,3,06/08/2018 12:00:00 AM +0000,,7,OTHER,,0,BROOKLYN NAVY YARD DUGGAL GREENHOUSE
0,9000308,-73.91983373913658 40.84870456952237,,2,9280,2,2008989,2,05/14/2009 12:00:00 AM +0000,04/08/2011 12:00:00 AM +0000,5,DoITT,,2016204,SEVENTH AVENUE CENTER FOR FAMILY SERVICES
0,187946,-73.98023575300671 40.699624513883116,,2,1032054,2,3395493,3,06/08/2018 12:00:00 AM +0000,,7,OTHER,,0,KINGS COUNTY DISTILLERY TASTING ROOM
0,19790,-74.00239460924654 40.62799058404112,,1,8916,2,3345686,3,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,5,NYPD,,3184697,BAY RIDGE MONTESSORI SCHOOL
0,187946,-73.9802294474684 40.699775212442596,,1,1032055,2,3395487,3,06/08/2018 12:00:00 AM +0000,,7,OTHER,,0,KINGS COUNTY DISTILLERY LAB & OFFICE
0,22817,-73.98305166885686 40.68404120957267,,1,18961,1,3001436,3,05/14/2009 12:00:00 AM +0000,03/03/2016 12:00:00 AM +0000,9,NYPD,,3002164,BETH EL BAPTIST CHURCH
0,157528,-73.99542944726862 40.57822082865619,N,2,17349,9,0,3,05/14/2009 12:00:00 AM +0000,03/03/2016 12:00:00 AM +0000,4,DoITT,31257501,0,KAISER PLGD
0,80838,-73.9053516711426 40.88794428484442,N,1,6676,9,0,2,05/14/2009 12:00:00 AM +0000,07/21/2011 12:00:00 AM +0000,4,DoITT,21304001,0,R PETERSEN MACLAUGHLIN PG
0,128702,-73.89287635167248 40.64404933840135,,1,6682,9,0,3,05/14/2009 12:00:00 AM +0000,03/21/2012 12:00:00 AM +0000,4,DoITT,,0,PS 279 PLAYGROUND
0,35239,-73.95314444290926 40.71942029053375,,2,3814,1,3061569,3,05/14/2009 12:00:00 AM +0000,03/03/2016 12:00:00 AM +0000,9,NYPD,,3078742,RUSSIAN ORTHODOX CATHEDR
0,34207,-73.97889830109393 40.75808540827184,,2,1029028,1,1077286,1,12/28/2016 12:00:00 AM +0000,12/28/2016 12:00:00 AM +0000,8,OTHER,,1030398,QUEBEC GOVERNMENT OFFICE
0,278364,-73.92947736362072 40.860108061993266,,1,9594,7,1064146,1,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,4,DoITT,,1057219,WASHINGTON HGTS YMHA YWHA
0,126716,-74.07323302355275 40.63989622469235,X,2,1002141,7,0,5,08/31/2010 12:00:00 AM +0000,04/19/2013 12:00:00 AM +0000,6,OTHER,51063503,0,COASTAL DRY DOCK PIER 2
0,30615,-73.96352935380719 40.712655260355255,N,2,98,9,0,3,05/14/2009 12:00:00 AM +0000,07/11/2013 12:00:00 AM +0000,4,DoITT,31274501,0,BERRY PG
0,151973,-74.0778632087012 40.578782090512874,,1,1336,4,0,5,05/14/2009 12:00:00 AM +0000,09/18/2013 12:00:00 AM +0000,4,DoITT,,0,FDR BOARDWALK AND BEACH
0,129511,-73.74115440500046 40.6957041527947,,1,11747,2,4536041,4,05/14/2009 12:00:00 AM +0000,04/17/2013 12:00:00 AM +0000,3,DoITT,,9109104,CAMBRIA HEIGHTS LIBRARY
0,47504,-73.89556914404454 40.661071920152104,,1,15521,1,0,3,05/14/2009 12:00:00 AM +0000,09/24/2013 12:00:00 AM +0000,4,DPR,,0,HANDS AND HEARTS GARDEN
0,52522,-73.85651784397457 40.69121924897849,,1,15773,1,4438403,4,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,9,EMS,,0,ST THOMAS THE APOSTLE CHURCH
0,110900,-73.98353342098787 40.714776815335064,N,1,1465,1,0,1,05/14/2009 12:00:00 AM +0000,04/29/2013 12:00:00 AM +0000,4,DPR,11153001,0,AHEARN PARK
0,297614,-73.97871242339944 40.75218094136553,,2,1029029,7,1035335,1,12/28/2016 12:00:00 AM +0000,12/28/2016 12:00:00 AM +0000,8,OTHER,,1030679,JAPAN NATIONAL TOURISM ORGANIZATION
0,35961,-73.9713294598057 40.75294953599569,,1,1029030,2,1071719,1,12/28/2016 12:00:00 AM +0000,12/28/2016 12:00:00 AM +0000,1,OTHER,,1031616,EXECUTIVE HOUSE CONDOMINIUM
0,40416,-73.9241446873171 40.59119275922128,N,1,1002337,5,0,3,09/07/2010 12:00:00 AM +0000,07/08/2013 12:00:00 AM +0000,12,OTHER,30024301,0,SHELL BANK CANAL
0,52522,-73.85657270642969 40.691445170439195,,1,13153,16,4438405,4,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,2,DoITT,,205055,ST THOMAS APSTL SC
0,31338,-73.9431037134914 40.70073312818686,,1,15226,2,3335515,3,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,5,DoITT,,3078634,ARBOR EDUCATION AND TRAINING FLUSHING AVE
0,273080,-73.89688873490958 40.60749484207989,,1,18679,2,3238577,3,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,7,FDNY,,5151149,JAMAICA BAY RIDING ACADEMY
0,36112,-73.96988509426288 40.75249543168331,,2,1029031,4,1038896,1,12/28/2016 12:00:00 AM +0000,12/28/2016 12:00:00 AM +0000,8,OTHER,,1032113,PORTUGAL CONSULATE
526,35842,-73.97831887702584 40.75885234265147,,1,1029032,5,1090167,1,12/28/2016 12:00:00 AM +0000,01/05/2017 12:00:00 AM +0000,7,OTHER,,5174764,ROCK CENTER CAFE
0,9009131,-73.97945583396783 40.71176560750032,N,2,912,9,0,1,05/14/2009 12:00:00 AM +0000,08/13/2013 12:00:00 AM +0000,4,DoITT,11157501,0,CORLEARS HOOK PARK
0,28072,-73.96593684153403 40.640283170262805,N,1,17578,9,0,3,05/14/2009 12:00:00 AM +0000,03/03/2016 12:00:00 AM +0000,4,DoITT,31394501,0,LT F NARVAEZ TOT LOT
526,35843,-73.97718833034018 40.75893694352765,,1,1029033,2,0,1,12/28/2016 12:00:00 AM +0000,12/28/2016 12:00:00 AM +0000,13,OTHER,,0,ATLAS STATUE
3683,259581,-74.0131820006487 40.713202279348266,,2,1029048,2,1088469,1,01/04/2017 12:00:00 AM +0000,01/04/2017 12:00:00 AM +0000,7,OTHER,,5128370,CONDE NAST HEADQUARTERS
